Names,Race,Gender,Sports,Birth Origin,Age,Zip,Education,GPA,Educational Prestige,Years of Experience,Soft Skills,Manager's Assessment Score,Military Tenure,Avg Commute Time,Job Tenure,Cultural Fit,Leadership Capability,HireVue Score,Technical Aptitude,Avg Deals Closed,Undergraduate Degree,LinkedIn Score,Responsible Social Media Use,Employee Referral,Arrest Record,Criminal Record
Naomi Carter,Asian,female,0.0,China,33.0,94040,4,2.11,0.14,2.0,1.35,5.319999999999999,0.0,4.0,4.5,1.05,2.29,-0.73,-1.0,6.02,Engineering,None,Good,0.0,1.0,0.0
Christopher Garza,Caucasian,male,0.0,USA,33.0,95134,1,3.35,0.34,5.5,3.52,9.62,0.0,16.0,1.5,-1.42,2.53,0.86,0.81,8.08,Engineering,None,Good,0.0,0.0,0.0
Tricia Edwards,Asian,female,0.0,USA,30.0,94618,5,2.31,0.32,4.5,2.54,9.440000000000001,0.0,51.0,5.0,1.12,0.71,-3.06,-2.89,3.49,Engineering,Ok,Good,1.0,0.0,0.0
Herman Davenport,Caucasian,male,0.0,USA,31.0,94618,2,3.03,0.12,1.0,2.03,7.25,0.0,51.0,4.0,0.22,1.25,-1.16,-0.68,6.23,Sciences,None,Good,0.0,0.0,0.0
Matthew Gonser,Asian,male,0.0,USA,24.0,94019,3,2.85,0.82,0.0,2.95,10.0,0.0,46.0,0.0,-3.0,2.15,0.48,-0.27,6.45,Quantitative,Ok,Good,0.0,0.0,0.0
Stephanie George,Caucasian,female,1.0,USA,27.0,94720,3,3.4,0.44,4.0,3.52,10.14,0.0,58.0,3.5,2.45,1.65,0.37,-0.42,6.13,Quantitative,Ok,Good,0.0,0.0,0.0
Justin Green,Caucasian,male,0.0,USA,37.0,94533,5,3.37,0.28,7.0,3.7,14.36,0.0,80.0,2.0,1.36,0.89,-2.18,-2.11,4.31,Engineering,Very Good,Good,1.0,0.0,0.0
Bobby Lundy,Asian,male,1.0,USA,26.0,94611,2,1.83,0.24,2.0,2.06,7.65,0.0,52.0,2.5,-0.24,2.38,-0.54,-0.64,6.33,Engineering,Ok,Bad,0.0,0.0,0.0
Marie Smith,Asian,female,0.0,China,33.0,94566,3,2.55,0.16,3.5,2.59,8.430000000000001,2.0,35.0,3.0,0.24,2.57,2.08,1.92,9.17,Engineering,None,Good,1.0,0.0,0.0
Booker Jones,Hispanic,male,0.0,USA,28.0,94109,1,3.65,0.58,0.0,3.38,9.219999999999999,0.0,48.0,4.0,0.18999999999999995,2.22,1.05,1.27,8.45,Quantitative,None,Good,0.0,0.0,0.0
John Jimerson,Caucasian,male,0.0,USA,28.0,95035,3,3.19,0.06,5.5,3.02,10.15,0.0,18.0,2.0,-3.07,3.41,1.93,1.43,8.65,Humanities,Ok,Good,1.0,0.0,0.0
Todd Minardi,Caucasian,male,0.0,USA,26.0,94010,2,3.14,0.34,3.0,3.34,10.47,0.0,33.0,5.0,3.29,1.39,-0.42,-0.83,5.7,Quantitative,Very Good,Good,0.0,0.0,0.0
David Baylor,Caucasian,male,2.0,USA,37.0,94040,5,2.6,0.52,9.5,4.09,13.92,2.0,1.0,5.0,0.59,0.83,-3.14,-2.68,3.91,Sciences,None,Good,0.0,0.0,0.0
Robert Ulloa,Caucasian,male,1.0,USA,24.0,94609,1,3.16,0.42,0.5,2.85,8.53,1.5,50.0,1.0,-0.79,2.94,1.63,0.45,7.23,Quantitative,Very Good,Bad,0.0,0.0,0.0
Irene Lines,Caucasian,female,1.0,USA,41.0,95134,5,3.0,0.16,7.0,3.46,13.98,0.0,16.0,6.0,-1.48,3.64,2.63,1.86,9.08,Engineering,None,Good,1.0,0.0,0.0
Carmen Gooch,Caucasian,female,0.0,Canada,34.0,94503,2,3.27,0.12,4.0,2.88,8.3,3.5,82.0,3.0,1.47,0.53,-2.73,-2.39,4.18,Quantitative,Ok,Good,0.0,1.0,0.0
Charlie Luke,Caucasian,male,0.0,USA,28.0,94960,1,1.78,0.28,3.0,1.15,2.8200000000000003,0.0,76.0,2.0,-1.35,1.7,-1.33,-1.57,5.13,Quantitative,Ok,Good,0.0,1.0,1.0
Geraldine Vasko,Caucasian,female,1.0,USA,29.0,94022,3,3.66,0.5,4.0,4.01,12.41,0.0,13.0,4.0,0.71,2.59,0.58,0.9,8.34,Engineering,Ok,Good,1.0,0.0,0.0
Joseph Young,Other,male,0.0,USA,32.0,94538,1,2.92,0.18,3.0,2.86,8.379999999999999,0.0,21.0,3.5,0.55,2.28,0.93,0.91,7.97,Engineering,None,Bad,0.0,0.0,0.0
Jose Dennis,African-American,male,0.0,USA,29.0,94945,1,3.5,0.56,4.0,3.64,8.95,0.0,77.0,0.0,-2.96,3.75,4.72,5.19,13.33,Engineering,Ok,Good,0.0,0.0,0.0
Carolyn Sanchez,Hispanic,female,0.0,Mexico,27.0,94544,4,3.08,0.34,5.0,3.34,9.58,0.0,31.0,3.5,-0.04999999999999999,2.49,1.31,1.3,8.57,Quantitative,Ok,Good,0.0,0.0,0.0
Milo Johnson,Asian,male,1.0,USA,26.0,94403,4,2.66,0.38,0.5,1.93,8.18,0.0,26.0,5.0,1.83,2.64,1.02,1.11,8.53,Engineering,None,Good,0.0,0.0,0.0
Joan Arena,Caucasian,female,0.0,USA,29.0,94564,2,2.36,0.68,2.0,2.68,7.069999999999999,0.0,62.0,1.0,1.08,0.98,-1.28,-0.79,6.04,Engineering,Ok,Bad,0.0,0.0,0.0
Martin Aguilar,Asian,male,0.0,USA,32.0,94114,1,3.01,0.52,0.0,2.6,6.82,3.0,47.0,3.0,-0.14,2.06,0.37,1.34,9.05,Quantitative,None,Bad,0.0,0.0,0.0
Tina Flores,Other,female,2.0,USA,31.0,94587,3,3.35,0.48,3.5,3.61,11.030000000000001,1.0,30.0,1.0,-1.52,3.37,1.92,1.46,8.79,Engineering,Very Good,Good,1.0,0.0,0.0
Shelia Roberts,Caucasian,female,2.0,USA,32.0,94131,5,2.49,0.4,10.0,3.65,12.06,2.0,44.0,1.0,-1.12,2.12,-1.46,-2.08,4.41,Engineering,None,Good,1.0,0.0,0.0
James Horn,African-American,male,0.0,USA,35.0,94040,4,4.61,0.52,6.5,4.76,14.54,0.0,4.0,6.0,2.34,3.97,2.0,1.31,8.67,Quantitative,Very Good,Good,0.0,0.0,0.0
Betty Grant,Asian,female,1.0,USA,24.0,94121,1,2.55,0.28,2.0,2.36,5.84,0.0,54.0,3.0,-0.23,1.22,-1.31,-1.06,5.73,Humanities,None,Bad,0.0,1.0,0.0
Jennie Patrick,Hispanic,female,2.0,USA,29.0,94089,2,4.35,0.4,4.0,4.52,12.030000000000001,0.0,11.0,3.0,-0.59,1.75,-0.41,0.49,7.83,Engineering,Ok,Good,1.0,0.0,0.0
Daniel Fordham,Asian,male,1.0,USA,29.0,94525,1,3.17,0.24,4.0,2.77,7.65,0.0,64.0,0.0,-3.34,2.63,-0.13,-0.79,6.05,Quantitative,None,Good,0.0,0.0,0.0
Reginald Hanson,Caucasian,male,0.0,USA,40.0,94605,5,4.26,0.46,11.0,5.06,16.2,0.0,42.0,5.0,-2.0,3.52,1.84,0.03,6.77,Engineering,Ok,Good,1.0,0.0,0.0
Jeffery Campbell,Other,male,1.0,USA,34.0,94566,5,2.94,0.24,6.0,3.34,12.370000000000001,0.0,35.0,4.0,1.3,1.41,-0.54,-0.32,6.6,Humanities,Very Good,Good,0.0,0.0,0.0
Denise Thompson,African-American,female,0.0,USA,29.0,94538,5,2.8,0.64,2.5,2.25,6.620000000000001,0.0,21.0,2.0,-1.77,1.77,0.17,1.4,9.0,Engineering,Ok,Bad,0.0,0.0,0.0
Michael Schultz,Caucasian,male,0.0,USA,22.0,94605,1,2.59,0.06,-1.0,0.49,1.0700000000000003,0.0,42.0,2.5,-0.45,1.82,-0.35,-0.32,6.73,Quantitative,None,Bad,0.0,1.0,1.0
Jeffrey Fisher,African-American,male,1.0,USA,32.0,94043,2,2.59,0.26,0.0,2.02,6.930000000000001,3.0,5.0,4.5,0.38,1.96,1.18,0.8,7.7,Quantitative,Ok,Bad,0.0,0.0,0.0
David Jeter,Other,male,0.0,China,32.0,94022,3,3.15,0.4,5.0,2.71,8.7,0.0,13.0,4.0,0.92,0.49,-1.66,-0.98,5.77,Quantitative,None,Bad,0.0,0.0,0.0
Edward Kave,Caucasian,male,2.0,USA,37.0,95134,3,2.71,0.34,5.0,3.57,12.29,0.0,16.0,5.0,2.16,2.29,0.06,-0.53,6.29,Humanities,Very Good,Good,0.0,0.0,0.0
Kelly Losey,Caucasian,female,0.0,USA,28.0,94089,2,2.6,0.66,3.0,2.68,6.999999999999999,0.0,11.0,1.0,-2.99,3.11,2.39,1.67,8.84,Engineering,None,Bad,0.0,0.0,0.0
John Korsmeyer,Caucasian,male,0.0,Australia,37.0,94043,2,3.43,0.52,4.0,3.34,10.0,0.0,5.0,8.5,2.77,3.69,2.77,2.34,9.82,Engineering,Ok,Good,0.0,0.0,0.0
Laurel Dunham,Caucasian,female,1.0,USA,30.0,94549,4,2.83,0.44,5.0,3.17,9.88,0.0,53.0,4.0,1.33,1.87,0.23,-0.03,6.84,Engineering,Very Good,Good,1.0,0.0,0.0
Debra Fajardo,Hispanic,female,0.0,USA,30.0,94131,1,2.1,0.5,0.0,1.69,2.83,0.0,44.0,2.5,-0.95,3.06,1.5,-0.06,6.54,Sciences,None,Good,0.0,1.0,1.0
Son Lamere,Asian,male,0.0,China,22.0,94618,1,1.52,0.48,0.0,1.0,2.6100000000000003,0.0,51.0,1.0,-1.56,3.71,4.59,3.13,10.35,Engineering,Ok,Good,0.0,1.0,1.0
Linda Millar,Caucasian,female,1.0,USA,30.0,95002,3,3.53,0.18,5.0,2.88,8.110000000000001,0.0,15.0,2.0,-3.17,2.08,-0.34,-0.46,6.54,Engineering,None,Bad,0.0,0.0,0.0
Adrian Poehlman,Other,male,1.0,USA,28.0,94502,1,2.88,0.48,2.0,2.56,7.390000000000001,2.0,49.0,2.5,-0.34,1.87,-1.54,-1.53,5.25,Engineering,None,Good,0.0,0.0,0.0
Amber Miller,African-American,female,2.0,USA,33.0,94542,5,2.88,0.58,8.5,4.22,13.84,0.0,41.0,4.0,0.37,3.02,3.43,2.48,9.5,Engineering,Ok,Good,0.0,0.0,0.0
Venita Morrison,Other,female,1.0,USA,35.0,94089,5,3.06,0.4,6.0,3.14,10.66,0.0,11.0,3.5,0.06,2.21,0.84,1.31,8.71,Quantitative,Ok,Good,0.0,1.0,0.0
Annette Hull,Hispanic,female,2.0,USA,29.0,94720,5,3.13,0.5,7.0,3.64,11.02,0.0,58.0,3.0,-0.4,2.92,1.22,1.28,8.79,Engineering,Very Good,Good,0.0,1.0,0.0
Rick Edwards,Caucasian,male,0.0,USA,20.0,94595,4,2.32,0.34,1.0,2.38,10.7,0.0,56.0,0.5,-0.24,3.41,3.18,2.8,10.16,Engineering,Ok,Bad,0.0,0.0,0.0
Martin Kain,Caucasian,male,0.0,USA,32.0,94539,3,2.48,0.36,3.0,2.38,8.16,0.0,25.0,5.0,2.8,2.46,0.5,-0.14,6.75,Sciences,Ok,Bad,0.0,0.0,0.0
James Dunn,Caucasian,male,0.0,USA,34.0,95035,4,2.91,0.5,4.0,2.82,9.78,0.0,18.0,6.0,-0.22,1.08,-2.49,-2.69,3.78,Quantitative,Ok,Bad,0.0,0.0,0.0
Grover Figgs,Asian,male,1.0,USA,26.0,94014,4,3.75,0.44,4.5,3.52,12.41,0.0,43.0,0.5,-2.06,1.67,-0.23,-0.17,6.78,Engineering,Very Good,Good,0.0,0.0,0.0
Jessie Lefever,Asian,male,0.0,USA,25.0,94569,1,2.84,0.24,3.0,2.55,7.74,0.0,68.0,1.0,-1.18,2.22,-0.56,0.06,7.52,Quantitative,Ok,Good,0.0,0.0,0.0
Edward Crowley,Other,male,0.0,USA,31.0,94301,2,2.68,0.32,0.0,1.84,6.49,3.0,17.0,5.0,1.28,2.44,0.95,1.44,8.93,Quantitative,None,Good,0.0,0.0,0.0
Douglas Girton,Asian,male,0.0,USA,23.0,94304,1,1.59,0.3,0.0,0.88,2.41,0.0,19.0,4.0,0.52,2.29,1.39,1.75,9.17,Quantitative,None,Bad,0.0,1.0,1.0
James Tlumacki,Hispanic,male,1.0,USA,36.0,94022,5,3.15,0.62,8.0,4.02,12.91,0.0,13.0,5.5,1.52,0.0,-2.98,-2.12,4.4,Engineering,Very Good,Good,1.0,0.0,0.0
Sean Austin,Caucasian,male,0.0,USA,25.0,94603,1,2.77,0.12,-1.0,1.28,2.79,0.0,40.0,2.0,-1.14,4.81,6.23,5.24,13.13,Engineering,None,Bad,1.0,0.0,0.0
Pat Schacht,Caucasian,male,2.0,USA,33.0,95134,2,3.62,0.32,5.0,3.63,11.29,0.0,16.0,3.0,0.09,2.74,1.76,2.43,10.11,Sciences,Ok,Good,1.0,0.0,0.0
Ryan Johnston,Caucasian,male,1.0,USA,32.0,94560,4,2.92,0.38,5.0,2.74,9.73,0.0,29.0,4.0,-0.7,3.26,2.26,2.15,9.66,Engineering,Ok,Good,1.0,0.0,0.0
Elmo White,Caucasian,male,1.0,USA,31.0,94591,1,3.14,0.3,3.0,3.02,7.27,0.0,74.0,5.0,2.49,0.07,-2.84,-3.31,2.45,Engineering,Ok,Good,0.0,1.0,0.0
Jean Mayer,Caucasian,female,0.0,Australia,24.0,94525,4,2.99,0.2,5.0,2.48,7.62,0.0,64.0,0.0,-3.13,0.42,-2.68,-1.66,5.21,Engineering,Ok,Good,0.0,0.0,0.0
Sandra Martinez,Hispanic,female,0.0,Mexico,27.0,94030,2,2.52,0.54,1.5,2.38,5.65,0.0,34.0,3.5,-0.10999999999999999,2.4,0.42,-0.38,6.35,Quantitative,Ok,Good,0.0,0.0,0.0
Gayle Harrison,Caucasian,female,2.0,USA,29.0,94040,5,3.12,0.6,3.5,3.56,11.66,0.0,2.0,4.0,2.9,2.78,2.3,1.04,7.68,Quantitative,Very Good,Good,1.0,0.0,0.0
Andrea Hammond,Other,female,0.0,China,33.0,94025,2,3.03,0.14,3.0,2.36,6.87,0.0,20.0,5.5,2.16,2.55,0.28,0.14,7.21,Engineering,None,Good,0.0,0.0,0.0
Norman Wekenborg,Caucasian,male,1.0,USA,32.0,94560,1,3.3,0.44,3.0,3.1,8.78,0.0,29.0,6.0,0.81,2.66,1.03,1.09,8.44,Engineering,None,Good,0.0,0.0,0.0
Glenn Taylor,Other,male,1.0,USA,35.0,94040,3,3.18,0.2,5.0,2.68,9.12,0.0,0.0,4.5,1.33,0.0,-4.82,-4.25,2.06,Humanities,Ok,Good,0.0,0.0,0.0
Floyd Cummins,Caucasian,male,0.0,USA,29.0,94586,2,2.93,0.18,3.5,2.08,6.4399999999999995,0.0,38.0,1.0,-1.95,1.73,0.47,-0.13,6.53,Quantitative,None,Good,0.0,1.0,0.0
Lisha Davis,Caucasian,female,1.0,USA,30.0,94085,5,2.95,0.74,8.0,4.19,12.41,0.0,9.0,1.0,-3.22,1.68,-1.94,-1.19,5.93,Engineering,Very Good,Good,1.0,0.0,0.0
Daniel Rawlings,Hispanic,male,1.0,USA,33.0,94089,5,3.03,0.46,7.5,3.49,11.57,0.0,11.0,6.5,2.25,1.02,-1.38,-1.82,4.61,Engineering,Very Good,Good,0.0,0.0,0.0
Robert Boyer,Caucasian,male,0.0,USA,30.0,94611,4,2.38,0.02,5.0,1.59,6.93,0.0,52.0,1.0,0.71,0.2,-2.75,-3.04,2.97,Quantitative,Ok,Bad,0.0,1.0,0.0
Vanessa Lesane,Caucasian,female,0.0,USA,31.0,94043,2,3.3,0.66,3.0,2.67,5.7299999999999995,0.0,5.0,7.0,0.67,2.4,0.22,0.49,7.82,Quantitative,Ok,Bad,0.0,1.0,1.0
Lillian Habeck,African-American,female,1.0,USA,33.0,95002,3,3.4,0.38,2.5,2.91,7.650000000000001,0.0,14.0,5.5,1.81,1.52,0.04,0.91,8.21,Sciences,None,Good,0.0,0.0,0.0
James Phillips,Asian,male,2.0,USA,27.0,94564,5,2.85,0.36,4.0,3.04,13.46,0.0,62.0,0.5,-2.09,2.75,0.22,-0.16,6.88,Engineering,Very Good,Good,1.0,0.0,1.0
Randall Krokos,African-American,male,0.0,Canada,24.0,94509,4,2.97,0.42,2.0,2.28,8.219999999999999,0.0,71.0,0.0,-2.72,0.94,-2.58,-2.36,4.14,Engineering,Ok,Good,0.0,0.0,0.0
William Mills,Asian,male,0.0,USA,24.0,94609,1,2.81,0.22,3.0,1.95,5.44,0.0,50.0,3.0,-0.32,2.12,0.27,0.25,7.21,Engineering,Ok,Bad,0.0,1.0,1.0
Maurice Jennings,African-American,male,0.0,USA,31.0,94040,1,2.85,0.02,4.0,2.36,6.0,0.0,2.0,3.0,-1.12,1.84,-0.46,0.14,7.37,Engineering,Ok,Good,0.0,1.0,0.0
Marguerite Clyatt,Hispanic,female,0.0,USA,29.0,94707,1,3.09,0.28,1.5,2.68,5.99,0.0,61.0,4.0,0.8400000000000001,0.84,-2.13,-0.93,6.18,Engineering,None,Good,0.0,0.0,0.0
Michelle Smith,Caucasian,female,0.0,Canada,31.0,94709,1,2.35,0.02,3.0,1.27,-0.3099999999999994,0.0,59.0,3.0,1.79,2.0,-0.06,0.11,7.25,Quantitative,None,Bad,0.0,0.0,0.0
Wilburn Figueroa,Caucasian,male,0.0,USA,27.0,95620,3,3.57,0.58,5.0,3.37,10.17,0.0,103.0,1.5,0.88,1.92,1.12,2.1,9.57,Engineering,None,Good,0.0,0.0,0.0
Kelsey Boyd,Asian,female,0.0,USA,31.0,94043,1,2.81,0.1,2.5,1.91,2.8599999999999994,0.0,5.0,4.0,0.87,2.92,0.7,0.39,7.53,Engineering,Ok,Good,0.0,1.0,1.0
Sheryl Mcclure,Caucasian,female,0.0,USA,25.0,94502,2,2.71,0.46,2.0,3.11,8.8,0.0,49.0,1.0,-0.58,1.75,-1.17,-1.54,5.05,Engineering,Very Good,Good,0.0,0.0,0.0
Richard Johnson,Asian,male,2.0,USA,29.0,94301,3,3.96,0.52,3.5,3.74,12.04,0.0,17.0,2.5,-0.79,2.83,0.81,0.85,8.21,Quantitative,None,Good,0.0,0.0,0.0
James Guerra,Caucasian,male,0.0,USA,28.0,94085,3,3.45,0.4,6.0,3.29,9.8,0.0,10.0,3.0,-1.86,1.35,0.15,-0.83,5.5,Quantitative,None,Good,0.0,0.0,0.0
Elaine Jungling,African-American,female,0.0,USA,36.0,94609,1,3.18,-0.06,6.0,2.53,5.34,0.0,50.0,4.0,0.6200000000000001,2.07,-0.59,-1.16,5.61,Engineering,Ok,Bad,0.0,0.0,0.0
Juanita Cameron,Caucasian,female,0.0,USA,32.0,94707,5,2.93,0.16,8.0,3.54,11.55,0.0,60.0,2.0,-1.25,2.3,-1.26,-1.64,5.13,Engineering,Very Good,Good,1.0,1.0,0.0
Eddie Douglass,African-American,male,1.0,USA,32.0,94061,1,2.92,0.5,2.0,2.72,4.930000000000001,3.0,22.0,5.0,1.24,0.83,-2.49,-2.43,4.1,Quantitative,Very Good,Bad,0.0,0.0,1.0
Robert Goodwin,Caucasian,male,0.0,USA,34.0,94566,2,2.45,0.42,4.5,2.79,8.86,0.0,35.0,3.5,0.75,0.46,-1.52,-0.92,5.7,Quantitative,None,Bad,0.0,0.0,0.0
Warren Garrido,Hispanic,male,0.0,Mexico,30.0,94109,1,2.6,0.38,4.0,1.76,3.04,0.0,48.0,0.0,-3.22,2.08,1.1,0.63,7.57,Quantitative,None,Bad,0.0,0.0,0.0
Anna Pratt,Asian,female,0.0,USA,28.0,94566,1,2.37,0.46,1.5,2.18,5.39,0.0,35.0,4.0,0.74,3.18,1.82,0.99,8.03,Sciences,Ok,Good,0.0,1.0,0.0
Anthony Gilbert,Caucasian,male,2.0,USA,27.0,94709,5,3.1,0.74,4.5,4.06,14.27,0.0,59.0,0.5,-0.27,2.91,3.46,3.3,10.74,Engineering,Ok,Good,1.0,0.0,0.0
Sherman Mcgowan,Asian,male,0.0,USA,26.0,94605,3,2.44,0.34,4.0,2.6,9.25,0.0,42.0,0.0,-3.45,0.34,-3.5,-2.46,4.28,Engineering,None,Bad,0.0,0.0,0.0
Ernest Farr,Caucasian,male,1.0,USA,24.0,94545,4,3.18,0.7,2.5,3.14,10.63,0.0,37.0,2.5,-0.64,0.89,-1.09,-0.13,7.01,Quantitative,Ok,Bad,0.0,0.0,0.0
Jeanne Klien,Asian,female,0.0,China,34.0,94556,3,2.79,0.18,4.0,2.83,8.760000000000002,0.0,65.0,2.5,-0.23,3.55,1.89,1.46,8.87,Quantitative,Ok,Good,0.0,0.0,0.0
Donald Gonzalez,Caucasian,male,2.0,USA,33.0,94085,5,3.97,0.46,6.0,3.99,14.02,0.0,10.0,4.0,0.96,2.98,0.91,0.87,8.29,Engineering,None,Good,1.0,0.0,0.0
Leonard Sanford,African-American,male,0.0,USA,25.0,94085,1,2.46,0.26,1.0,1.71,4.44,2.0,8.0,3.0,-0.44,2.56,-0.17,0.02,7.34,Humanities,Very Good,Good,0.0,0.0,0.0
Felix Erskine,Caucasian,male,1.0,USA,42.0,94043,5,4.54,0.42,9.0,4.91,17.96,0.0,6.0,5.5,-1.43,2.0,0.47,-0.52,5.9,Quantitative,Very Good,Good,1.0,0.0,0.0
Corinne Kartchner,Asian,female,2.0,USA,36.0,95002,4,3.16,0.52,5.0,3.46,10.75,1.5,14.0,2.0,-0.8,0.4,-1.49,0.0,7.15,Sciences,None,Bad,0.0,0.0,0.0
Daniel Contreras,Caucasian,male,0.0,USA,37.0,94801,1,2.87,0.54,0.0,2.06,5.93,3.5,63.0,5.0,2.39,3.7,2.21,1.67,9.18,Quantitative,None,Good,0.0,0.0,0.0
Victor Harris,Caucasian,male,0.0,Australia,31.0,94061,3,3.12,0.32,2.0,2.43,9.1,2.0,22.0,2.0,-0.43,2.23,1.39,1.75,9.0,Engineering,Ok,Good,0.0,0.0,0.0
Carol Ridling,Asian,female,0.0,USA,27.0,94085,4,2.54,0.46,3.0,2.24,6.89,0.0,10.0,1.0,-1.88,1.23,-2.52,-1.83,5.08,Engineering,Ok,Bad,0.0,0.0,0.0
Harry Perez,Hispanic,male,2.0,USA,28.0,94010,5,3.34,0.64,2.5,3.57,12.479999999999999,0.0,33.0,4.0,0.26,1.81,0.5,1.66,9.35,Engineering,None,Good,1.0,0.0,0.0
Roger Cather,African-American,male,0.0,USA,34.0,94043,3,3.39,0.46,5.0,3.48,9.7,0.0,7.0,4.0,0.19999999999999996,0.87,-3.66,-4.02,2.17,Humanities,Very Good,Good,0.0,0.0,0.0
Francis Valentine,Hispanic,male,2.0,USA,30.0,94539,5,3.19,0.46,5.5,3.52,11.76,0.0,25.0,3.0,-0.55,0.7,-3.19,-2.58,4.12,Quantitative,None,Good,0.0,0.0,0.0
Virginia Conley,Caucasian,female,1.0,USA,33.0,94538,5,4.14,0.74,8.0,5.58,17.419999999999998,0.0,21.0,4.0,1.77,4.96,5.74,5.11,13.17,Humanities,Ok,Good,1.0,0.0,0.0
Richard Easterwood,Caucasian,male,0.0,USA,30.0,94040,2,2.2,0.08,3.0,1.83,6.32,0.0,4.0,4.0,0.53,2.3,0.01,-0.38,6.44,Quantitative,None,Bad,0.0,1.0,0.0
Kimberly Calder,Other,female,0.0,USA,32.0,94707,5,3.81,0.5,8.0,4.06,11.870000000000001,0.0,60.0,2.0,-0.42,2.2,-0.84,0.34,8.03,Quantitative,Very Good,Good,1.0,0.0,0.0
Richard Mosley,Caucasian,male,2.0,USA,23.0,94618,4,2.71,0.62,4.0,3.39,12.06,0.0,51.0,2.0,-0.01,1.93,-0.42,-0.66,6.1,Quantitative,Ok,Good,0.0,0.0,0.0
Marie Miner,Caucasian,female,0.0,USA,27.0,94070,1,2.31,0.24,0.0,1.38,3.1499999999999995,0.0,27.0,1.5,-4.29,0.77,-0.92,-0.26,6.67,Quantitative,Very Good,Bad,0.0,0.0,0.0
Lloyd Mccormick,Caucasian,male,2.0,USA,27.0,94578,5,3.7,0.3,5.0,3.9,15.35,0.0,39.0,0.5,-0.28,2.7,0.99,0.22,7.07,Engineering,Ok,Good,1.0,0.0,0.0
Michael Lavoie,Hispanic,male,1.0,Australia,36.0,94043,5,3.24,0.28,9.0,2.97,9.01,0.0,7.0,2.5,-1.1600000000000001,1.29,-0.73,-0.2,6.72,Engineering,Ok,Good,0.0,0.0,0.0
Ernie Dunham,Hispanic,male,1.0,USA,25.0,94611,2,2.92,0.34,4.5,3.31,9.84,0.0,52.0,1.0,-2.3600000000000003,0.91,-2.8,-3.19,3.04,Quantitative,Ok,Good,0.0,0.0,0.0
Beverly Nieves,Other,female,0.0,USA,31.0,94542,2,3.79,0.44,3.5,3.18,7.79,0.0,41.0,5.5,1.96,1.92,0.03,-0.46,6.33,Quantitative,None,Good,0.0,0.0,0.0
Steven Samuels,Caucasian,male,0.0,USA,25.0,94085,2,2.05,0.22,0.5,2.35,9.64,0.0,10.0,0.0,-5.31,0.88,-0.43,-0.74,5.73,Engineering,Ok,Bad,0.0,0.0,0.0
George Harris,Caucasian,male,1.0,USA,30.0,94040,1,2.3,0.42,4.5,2.52,6.529999999999999,0.0,3.0,6.0,1.63,2.14,1.68,1.43,8.43,Engineering,Ok,Bad,0.0,0.0,0.0
Jason Stewart,Hispanic,male,0.0,USA,37.0,95002,3,2.62,0.44,3.0,3.01,9.389999999999999,0.0,15.0,4.0,0.6499999999999999,3.28,1.58,0.78,7.92,Sciences,None,Good,0.0,0.0,0.0
William Dickey,Caucasian,male,1.0,Australia,33.0,94720,4,3.52,0.54,6.0,4.09,13.17,4.5,58.0,4.0,2.8,3.52,4.03,3.75,11.33,Engineering,Very Good,Good,1.0,0.0,0.0
Jane Patterson,Caucasian,female,2.0,USA,31.0,94707,4,2.78,0.42,2.0,3.62,12.55,2.0,61.0,4.5,0.92,1.21,-2.43,-1.94,4.82,Engineering,Ok,Good,1.0,1.0,0.0
Sandra Sharp,Caucasian,female,0.0,USA,32.0,94040,2,3.53,0.4,4.0,2.63,6.53,0.0,4.0,4.5,-0.14,1.0,-2.17,-1.57,5.27,Quantitative,Very Good,Bad,0.0,0.0,0.0
Murray Noble,African-American,male,0.0,USA,27.0,94549,2,2.92,0.3,-2.0,2.38,8.42,0.0,53.0,6.0,2.58,2.09,-1.1,-0.24,7.13,Engineering,Ok,Good,0.0,0.0,0.0
Lorraine Morton,Hispanic,female,1.0,USA,30.0,94588,4,3.26,0.8,5.0,4.04,10.96,0.0,36.0,1.0,-2.34,2.22,-0.41,-1.15,5.49,Engineering,Ok,Good,0.0,0.0,0.0
Brian Mccane,Caucasian,male,1.0,USA,22.0,94105,3,2.53,0.62,1.5,2.7,8.92,2.0,45.0,0.5,-1.09,1.34,-1.83,-2.45,3.83,Humanities,Very Good,Good,0.0,0.0,0.0
Joe Pena,Caucasian,male,0.0,Australia,29.0,94538,2,2.4,0.62,3.5,2.99,8.5,0.0,21.0,3.0,-2.87,2.78,1.07,0.28,7.12,Quantitative,None,Bad,0.0,0.0,0.0
Kristina Monroe,Caucasian,female,1.0,USA,34.0,95002,2,3.33,0.2,5.5,3.07,8.290000000000001,2.0,15.0,5.0,0.73,3.66,0.56,0.22,7.63,Engineering,Very Good,Bad,0.0,0.0,0.0
Christopher Ames,Hispanic,male,0.0,USA,29.0,94539,4,2.45,0.48,1.5,2.06,7.6499999999999995,0.0,25.0,5.0,1.22,1.92,0.93,-0.13,6.32,Engineering,Ok,Good,0.0,0.0,0.0
Adrian Foster,Other,male,1.0,USA,26.0,94595,4,3.49,0.5,3.0,2.7,9.48,0.0,56.0,1.0,-1.7,1.63,-0.41,-0.74,5.94,Quantitative,Ok,Bad,0.0,0.0,0.0
